date,var,index
2013-11-01,Manufactura,142.45961
2013-12-01,Manufactura,160.13293
2014-01-01,Manufactura,152.14814
2014-02-01,Manufactura,156.54795
2014-03-01,Manufactura,160.12791
2014-04-01,Manufactura,145.61932
2014-05-01,Manufactura,136.72642
2014-06-01,Manufactura,127.62362
2014-07-01,Manufactura,166.82745
2014-08-01,Manufactura,146.58343
2014-09-01,Manufactura,145.29457
2014-10-01,Manufactura,150.37672
2014-11-01,Manufactura,149.1029
2014-12-01,Manufactura,165.27633
2015-01-01,Manufactura,154.08176
2015-02-01,Manufactura,160.24418
2015-03-01,Manufactura,162.40438
2015-04-01,Manufactura,134.44511
2015-05-01,Manufactura,137.28450
2015-06-01,Manufactura,132.70044
2015-07-01,Manufactura,172.97658
2015-08-01,Manufactura,156.15544
2015-09-01,Manufactura,151.63705
2015-10-01,Manufactura,160.1907
2015-11-01,Manufactura,156.5584
2015-12-01,Manufactura,168.3125
2016-01-01,Manufactura,163.32831
2016-02-01,Manufactura,169.15143
2016-03-01,Manufactura,162.14134
2016-04-01,Manufactura,157.96351
2016-05-01,Manufactura,145.51634
2016-06-01,Manufactura,140.69336
2016-07-01,Manufactura,169.67824
2016-08-01,Manufactura,164.58186
2016-09-01,Manufactura,148.83538
2016-10-01,Manufactura,155.50192
2016-11-01,Manufactura,168.2607
2016-12-01,Manufactura,169.0666
2017-01-01,Manufactura,167.09092
2017-02-01,Manufactura,169.34358
2017-03-01,Manufactura,172.95392
2017-04-01,Manufactura,157.02817
2017-05-01,Manufactura,155.81979
2017-06-01,Manufactura,143.81215
2017-07-01,Manufactura,176.13318
2017-08-01,Manufactura,167.68159
2017-09-01,Manufactura,154.99430
2017-10-01,Manufactura,158.02585
2017-11-01,Manufactura,169.0340
2017-12-01,Manufactura,177.5122
2018-01-01,Manufactura,176.86090
2018-02-01,Manufactura,176.76145
2018-03-01,Manufactura,180.74379
2018-04-01,Manufactura,167.29567
2018-05-01,Manufactura,145.40037
2018-06-01,Manufactura,111.69207
2018-07-01,Manufactura,187.38217
2018-08-01,Manufactura,173.12431
2018-09-01,Manufactura,155.40625
2018-10-01,Manufactura,149.13337
2018-11-01,Manufactura,171.74621
2018-12-01,Manufactura,184.10620
2019-01-01,Manufactura,174.44557
2019-02-01,Manufactura,167.95832
2019-03-01,Manufactura,175.14290
2019-04-01,Manufactura,156.06634
2019-05-01,Manufactura,146.31306
2019-06-01,Manufactura,136.95385
2019-07-01,Manufactura,179.31089
2019-08-01,Manufactura,170.41581
2019-09-01,Manufactura,155.50430
2019-10-01,Manufactura,164.84331
2019-11-01,Manufactura,177.28232
2019-12-01,Manufactura,178.89441
2020-01-01,Manufactura,179.8156
2020-02-01,Manufactura,186.86807
2020-03-01,Manufactura,169.19622
2020-04-01,Manufactura,116.67885
2020-05-01,Manufactura,118.02655
2020-06-01,Manufactura,124.03244
2020-07-01,Manufactura,175.71680
2020-08-01,Manufactura,164.08077
2020-09-01,Manufactura,177.37896
2006-01-01,Construcción, 93.49508
2006-02-01,Construcción, 88.37747
2006-03-01,Construcción,108.56125
2006-04-01,Construcción, 99.36410
2006-05-01,Construcción,103.67565
2006-06-01,Construcción, 99.74281
2006-07-01,Construcción,102.47348
2006-08-01,Construcción, 95.55042
2006-09-01,Construcción, 91.35330
2006-10-01,Construcción,102.47836
2006-11-01,Construcción,112.34275
2006-12-01,Construcción,102.58533
2007-01-01,Construcción, 89.13447
2007-02-01,Construcción, 84.50954
2007-03-01,Construcción, 99.07587
2007-04-01,Construcción, 94.60628
2007-05-01,Construcción,115.16245
2007-06-01,Construcción, 98.84224
2007-07-01,Construcción,113.96049
2007-08-01,Construcción, 72.87632
2007-09-01,Construcción, 67.41438
2007-10-01,Construcción, 78.69356
2007-11-01,Construcción, 84.80389
2007-12-01,Construcción, 99.99300
2008-01-01,Construcción, 90.16288
2008-02-01,Construcción, 73.55189
2008-03-01,Construcción, 77.84315
2008-04-01,Construcción, 87.57181
2008-05-01,Construcción, 79.89085
2008-06-01,Construcción, 76.90129
2008-07-01,Construcción, 76.42953
2008-08-01,Construcción, 73.81134
2008-09-01,Construcción, 70.95369
2008-10-01,Construcción, 77.62609
2008-11-01,Construcción, 74.27014
2008-12-01,Construcción, 70.55112
2009-01-01,Construcción, 60.46699
2009-02-01,Construcción, 52.71382
2009-03-01,Construcción, 57.96427
2009-04-01,Construcción, 59.02151
2009-05-01,Construcción, 61.48442
2009-06-01,Construcción, 56.64568
2009-07-01,Construcción, 51.55416
2009-08-01,Construcción, 42.63955
2009-09-01,Construcción, 48.71096
